budget,release_date,revenue,title,month,year,rating,season,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
0.0,2012-07-13,0.0,Slaughterhouse,7,2012,,Summer,Thriller,Horror,Mystery,,,,
0.0,2014-01-10,0.0,After School Massacre,1,2014,,Winter,Horror,,,,,,
0.0,2012-11-28,0.0,¡Cuatro!,11,2012,,Holiday,Music,Documentary,,,,,
10000000.0,2013-05-03,0.0,Cinco de Mayo: La Batalla,5,2013,R,Summer,War,History,Drama,,,,
0.0,2015-08-21,0.0,Better Half,8,2015,,Summer,Drama,,,,,,
55000000.0,2015-10-13,74679822.0,Crimson Peak,10,2015,R,Fall,Drama,Fantasy,Horror,Mystery,Romance,Thriller,
0.0,2013-08-16,0.0,Spark: A Burning Man Story,8,2013,NR,Summer,Documentary,,,,,,
0.0,2014-02-01,0.0,Haunting of the Innocent,2,2014,,Winter,Thriller,Horror,,,,,
0.0,2013-04-01,0.0,Sinkhole,4,2013,,Spring,Action,Drama,,,,,
0.0,2016-06-03,0.0,Girl in Woods,6,2016,NR,Summer,Drama,Horror,Thriller,,,,
0.0,2015-02-04,0.0,No Evidence of Disease,2,2015,,Winter,Documentary,,,,,,
0.0,2012-10-01,0.0,"To Chris Marker, an Unsent Letter",10,2012,,Fall,,,,,,,
0.0,2013-02-09,0.0,Born This Way,2,2013,,Winter,,,,,,,
0.0,2013-06-20,0.0,A Self-Made Man,6,2013,,Summer,Documentary,,,,,,
0.0,2013-03-11,0.0,An Unreal Dream: The Michael Morton Story,3,2013,,Spring,Crime,Documentary,,,,,
0.0,2014-01-17,0.0,Maidentrip,1,2014,,Winter,Adventure,Documentary,,,,,
0.0,2014-10-07,0.0,Matt Shepard Is a Friend of Mine,10,2014,,Fall,History,Documentary,,,,,
0.0,2013-02-13,0.0,Tough Bond,2,2013,,Winter,,,,,,,
0.0,2015-10-27,0.0,Forever,10,2015,R,Fall,Drama,Romance,Thriller,,,,
9200000.0,2013-10-31,21000000.0,Arrambam,10,2013,,Fall,Action,Thriller,Drama,,,,
0.0,2014-06-06,0.0,Holiday,6,2014,,Summer,Thriller,Action,,,,,
0.0,2016-11-19,0.0,Blowtorch,11,2016,NR,Holiday,Thriller,Crime,Drama,,,,
34000.0,2014-06-12,0.0,Art as a Weapon,6,2014,NR,Summer,Adventure,Documentary,,,,,
25477000.0,2014-04-17,26033917.0,Iceman,4,2014,,Spring,Adventure,History,Action,Science Fiction,Comedy,Fantasy,History
0.0,2014-11-22,0.0,Against the Sun,11,2014,PG,Holiday,War,Adventure,Drama,,,,
150000000.0,2018-03-21,290061297.0,Pacific Rim: Uprising,3,2018,PG-13,Spring,Action,Fantasy,Science Fiction,Adventure,,,
40000000.0,2014-05-22,86410000.0,A Million Ways to Die in the West,5,2014,R,Summer,Comedy,Western,,,,,
0.0,2013-01-15,0.0,Insight,1,2013,PG,Winter,Thriller,Drama,Science Fiction,,,,
0.0,2014-06-12,0.0,The Last Survivors,6,2014,,Summer,Horror,Thriller,Action,,,,
0.0,2013-07-02,0.0,Homefront,7,2013,,Summer,,,,,,,
0.0,2013-10-21,0.0,Life According to Sam,10,2013,,Fall,Documentary,Drama,,,,,
0.0,2016-10-14,0.0,Dead Billy,10,2016,,Fall,Mystery,Drama,Thriller,Horror,,,
0.0,2011-01-01,0.0,North Town,1,2011,,Winter,,,,,,,
0.0,2012-02-25,0.0,The Oyler House: Richard Neutra's Desert Retreat,2,2012,,Winter,Documentary,,,,,,
0.0,2014-06-24,0.0,Give Me Shelter,6,2014,,Summer,Documentary,,,,,,
0.0,2013-02-09,0.0,Scary Normal,2,2013,,Winter,,,,,,,
0.0,2013-04-22,0.0,Kiss the Water,4,2013,,Spring,Documentary,,,,,,
0.0,2012-01-01,0.0,From Two Worlds as a Keepsake,1,2012,,Winter,Drama,History,War,,,,
0.0,2014-04-29,0.0,"Quiet Riot: Well Now You're Here, There's No Way Back",4,2014,,Spring,Music,Documentary,,,,,
0.0,2014-10-16,0.0,The Town that Dreaded Sundown,10,2014,R,Fall,Thriller,Horror,,,,,
40000000.0,2015-03-26,111811453.0,Get Hard,3,2015,R,Spring,Comedy,,,,,,
18000000.0,2014-08-27,103215094.0,Birdman or (The Unexpected Virtue of Ignorance),8,2014,R,Summer,Drama,Comedy,,,,,
0.0,2013-12-29,0.0,Final Recourse,12,2013,,Holiday,Drama,Thriller,,,,,
0.0,2015-10-16,0.0,Demon on Wheels,10,2015,NR,Fall,Documentary,,,,,,
0.0,2013-01-01,0.0,Yellow,1,2013,,Winter,Drama,Horror,Thriller,,,,
0.0,2012-10-13,0.0,Symbiosis,10,2012,,Fall,,,,,,,
0.0,2013-01-01,0.0,The Mark: Redemption,1,2013,,Winter,Action,Fantasy,Science Fiction,,,,
0.0,2016-01-01,0.0,Smalltown,1,2016,,Winter,Comedy,Drama,,,,,
0.0,2013-04-19,0.0,In God We Trust,4,2013,,Spring,Documentary,,,,,,
0.0,2014-09-19,0.0,Lost Time,9,2014,,Fall,Thriller,Horror,Science Fiction,,,,
0.0,2014-10-31,0.0,The Laughing Mask,10,2014,,Fall,Thriller,Crime,Horror,,,,
0.0,2012-04-01,0.0,The Mystery In Old Bathbath,4,2012,NR,Spring,Comedy,Mystery,,,,,
0.0,2013-01-01,0.0,Cardboard,1,2013,,Winter,Documentary,,,,,,
0.0,2014-03-07,0.0,Bite Size,3,2014,,Spring,Documentary,,,,,,
170000000.0,2016-05-25,299457024.0,Alice Through the Looking Glass,5,2016,PG,Summer,Adventure,Family,Fantasy,,,,
0.0,2014-11-21,0.0,The Frame,11,2014,,Holiday,Drama,Science Fiction,,,,,
0.0,2013-09-27,0.0,Realm Of Souls,9,2013,,Fall,Horror,,,,,,
0.0,2013-01-01,0.0,Walk On,1,2013,,Winter,,,,,,,
25000000.0,2017-04-06,84618541.0,Going in Style,4,2017,PG-13,Spring,Crime,Comedy,,,,,
0.0,2012-12-11,0.0,BMF: The Rise and Fall of a Hip-Hop Drug Empire,12,2012,,Holiday,,,,,,,
0.0,2016-10-01,0.0,The Hybrids Family,10,2016,,Fall,Family,Adventure,Comedy,,,,
0.0,2014-01-27,0.0,The States of Arizona,1,2014,,Winter,,,,,,,
0.0,2012-12-25,0.0,Gut Instincts,12,2012,,Holiday,Horror,,,,,,
0.0,2014-11-21,0.0,Two-Bit Waltz,11,2014,PG-13,Holiday,Comedy,Drama,Family,,,,
0.0,2013-03-31,0.0,Not a Still Life,3,2013,,Spring,,,,,,,
0.0,2014-08-05,0.0,Charles Lloyd - Arrows Into Infinity,8,2014,G,Summer,Music,Documentary,,,,,
0.0,2013-11-07,0.0,Army of the Damned,11,2013,,Holiday,Horror,,,,,,
0.0,2013-06-15,0.0,Brasslands,6,2013,,Summer,Documentary,,,,,,
0.0,2013-12-06,0.0,White Reindeer,12,2013,,Holiday,Comedy,,,,,,
0.0,2014-04-29,0.0,City of the Dream Demons,4,2014,,Spring,Horror,,,,,,
0.0,2015-02-04,0.0,Blood Reunion 2: Madeline,2,2015,,Winter,,,,,,,
0.0,2013-08-15,0.0,The Anonymous People,8,2013,,Summer,Documentary,,,,,,
185000.0,2013-12-13,0.0,Disaster Wars: Earthquake vs. Tsunami,12,2013,,Holiday,Thriller,Action,Drama,Science Fiction,,,
0.0,2016-10-09,0.0,Skookum: The Hunt for Bigfoot,10,2016,,Fall,Horror,,,,,,
0.0,2014-01-27,0.0,As the Palaces Burn,1,2014,,Winter,Documentary,Music,,,,,
0.0,2013-12-05,0.0,A Little Christmas Business,12,2013,,Holiday,Family,,,,,,
0.0,2015-02-06,0.0,Pass the Light,2,2015,,Winter,Family,,,,,,
0.0,2013-12-16,0.0,West Hollywood Motel,12,2013,,Holiday,Comedy,,,,,,
0.0,2013-01-01,0.0,Brooklyn Knight,1,2013,NR,Winter,Drama,,,,,,
0.0,2012-11-17,0.0,You Are Not Alone,11,2012,,Holiday,,,,,,,
0.0,2013-06-21,0.0,Big Gay Love,6,2013,,Summer,,,,,,,
0.0,2010-09-01,0.0,Fireplace for Your Home: Christmas Music,9,2010,G,Fall,Family,,,,,,
0.0,2014-08-20,0.0,The Father's Love,8,2014,,Summer,Drama,Romance,,,,,
35000.0,2019-08-06,0.0,The Buskers + Lou,8,2019,NR,Summer,Drama,,,,,,
600000.0,2013-09-10,0.0,The Stag,9,2013,,Fall,Comedy,,,,,,
140000.0,2017-10-31,0.0,Moon Creek Cemetery,10,2017,,Fall,Horror,,,,,,
0.0,2014-02-14,0.0,Gunday,2,2014,,Winter,Action,Crime,Drama,,,,
0.0,2015-11-06,0.0,Train Station,11,2015,,Holiday,Drama,Comedy,Crime,,,,
0.0,2015-12-10,0.0,Si-o-se Pol,12,2015,,Holiday,Drama,,,,,,
0.0,2013-09-28,0.0,Ovulation,9,2013,,Fall,Thriller,Horror,Drama,,,,
0.0,2013-01-30,0.0,Crafting a Nation,1,2013,,Winter,Documentary,,,,,,
10000.0,2013-03-12,0.0,Bludgeon,3,2013,,Spring,Horror,,,,,,
49300000.0,2013-11-23,24186232.0,The Tale of the Princess Kaguya,11,2013,PG,Holiday,Animation,Drama,Fantasy,,,,
0.0,2012-11-19,0.0,House of Another,11,2012,,Holiday,Crime,Drama,,,,,
3150000.0,2014-10-16,0.0,GirlHouse,10,2014,NR,Fall,Horror,Thriller,,,,,
0.0,2015-12-09,0.0,The Rise of the Robots,12,2015,,Holiday,Comedy,Science Fiction,,,,,
0.0,2016-07-05,0.0,Prep School,7,2016,,Summer,Drama,,,,,,
0.0,2013-01-19,0.0,Valentine Road,1,2013,,Winter,Documentary,,,,,,
7525000.0,2013-08-17,0.0,Krampus: The Christmas Devil,8,2013,NC-17,Summer,Horror,Action,Thriller,,,,
0.0,2014-01-01,0.0,Midrange,1,2014,PG-13,Winter,,,,,,,
0.0,2013-03-27,0.0,Towheads,3,2013,,Spring,Comedy,Drama,Family,,,,
0.0,2013-01-01,0.0,Breaking Through,1,2013,,Winter,,,,,,,
0.0,2014-06-01,0.0,Knock 'em Dead,6,2014,NR,Summer,Mystery,Comedy,,,,,
0.0,2013-10-28,0.0,How to Follow Strangers,10,2013,NR,Fall,Drama,Romance,,,,,
0.0,2012-07-11,0.0,One Night,7,2012,,Summer,,,,,,,
0.0,2013-03-12,0.0,Ooga Booga,3,2013,,Spring,Comedy,Fantasy,Horror,,,,
0.0,2013-09-30,0.0,Dryland,9,2013,,Fall,Documentary,,,,,,
0.0,2013-02-13,0.0,Who Killed Johnny,2,2013,,Winter,Comedy,,,,,,
0.0,2013-01-17,0.0,"North of South, West of East",1,2013,,Winter,,,,,,,
2400000.0,2014-08-15,88273.0,Life After Beth,8,2014,R,Summer,Romance,Comedy,Horror,,,,
0.0,2014-01-01,0.0,Surrender,1,2014,PG-13,Winter,Drama,,,,,,
0.0,2016-03-18,0.0,The Channel,3,2016,NR,Spring,Drama,Horror,Thriller,,,,
0.0,2014-11-02,0.0,By God's Grace,11,2014,NR,Holiday,Drama,Family,,,,,
0.0,2013-08-28,0.0,Wolf Children,8,2013,,Summer,History,Drama,War,,,,
0.0,2015-01-03,2710.0,Julia,1,2015,,Winter,Thriller,Horror,,,,,
0.0,2015-06-12,0.0,Me and Earl and the Dying Girl,6,2015,,Summer,Comedy,Drama,,,,,
0.0,2017-11-17,10456.0,Sweet Virginia,11,2017,,Holiday,Drama,Thriller,,,,,
10000000.0,2016-11-11,13082071.0,Shut In,11,2016,PG-13,Holiday,Drama,Thriller,,,,,
0.0,2017-04-21,0.0,Sand Castle,4,2017,,Spring,Drama,War,,,,,
12000000.0,2016-08-12,37589296.0,Hell or High Water,8,2016,R,Summer,Crime,Western,,,,,
0.0,2017-03-16,327231.0,Flower,3,2017,R,Spring,Drama,Comedy,,,,,
3300000.0,2014-10-10,13092000.0,Whiplash,10,2014,,Fall,Drama,Music,,,,,
12000000.0,2014-05-16,307166834.0,The Fault in Our Stars,5,2014,PG-13,Summer,Romance,Drama,,,,,
0.0,2012-04-10,0.0,A Passion for the Vine,4,2012,NR,Spring,Documentary,,,,,,
0.0,2013-01-01,0.0,The Contradictions of Fair Hope,1,2013,,Winter,,,,,,,
0.0,2015-06-17,0.0,Freeway City,6,2015,,Summer,Documentary,,,,,,
10.0,2013-06-21,0.0,Lucid,6,2013,,Summer,Horror,Thriller,Mystery,,,,
0.0,2013-02-07,0.0,Otto the Rhino,2,2013,G,Winter,Animation,Comedy,Family,,,,
0.0,2012-12-31,0.0,Too Cold Out There Without You,12,2012,,Holiday,Documentary,Drama,,,,,
14500000.0,2014-08-21,0.0,Freedom,8,2014,,Summer,Drama,Music,,,,,
250.0,2015-05-14,0.0,Neptune,5,2015,,Summer,Adventure,Drama,,,,,
0.0,2014-01-19,0.0,The Town That Came A-Courtin',1,2014,,Winter,Romance,Comedy,TV Movie,,,,
0.0,2012-09-07,0.0,Southern Girls,9,2012,,Fall,Drama,,,,,,
125.0,2014-02-22,0.0,African Time,2,2014,,Winter,Comedy,,,,,,
0.0,2012-10-31,0.0,Aftermath,10,2012,,Fall,Action,Horror,,,,,
747487.0,2013-09-12,0.0,iNumber Number,9,2013,,Fall,Action,Crime,Drama,,,,
5000.0,2013-03-18,0.0,Summer League,3,2013,,Spring,Comedy,Drama,,,,,
0.0,2013-04-12,0.0,Babysitter Massacre,4,2013,NR,Spring,Horror,,,,,,
0.0,2019-08-13,0.0,American Bistro,8,2019,,Summer,Comedy,Drama,,,,,
0.0,2013-02-11,0.0,The Strange Little Cat,2,2013,,Winter,Comedy,Drama,Family,,,,
0.0,2013-10-08,0.0,The Phantom Tollbooth: Beyond Expectations,10,2013,,Fall,Documentary,,,,,,
9229904.0,2017-09-08,0.0,Racer and the Jailbird,9,2017,,Fall,Crime,Thriller,Drama,,,,
600.0,2013-05-05,0.0,Cinco De Mayo,5,2013,,Summer,Comedy,Horror,,,,,
0.0,2013-07-11,0.0,Sox: A Family's Best Friend,7,2013,,Summer,Family,Comedy,,,,,
0.0,2014-10-17,0.0,A Matter of Faith,10,2014,,Fall,Drama,,,,,,
0.0,2015-12-01,0.0,Iaga,12,2015,,Holiday,,,,,,,
0.0,2012-12-22,0.0,See a Little Light: A Celebration of the Music and Legacy of Bob Mould,12,2012,,Holiday,Music,Documentary,,,,,
0.0,2015-09-29,0.0,Boiling Pot,9,2015,,Fall,History,Drama,Crime,,,,
0.0,2013-01-01,0.0,Barney: Let's Go To The Moon,1,2013,,Winter,,,,,,,
150000.0,2012-12-21,0.0,Legion of the Black,12,2012,,Holiday,,,,,,,
40000000.0,2016-12-23,312242626.0,Resident Evil: The Final Chapter,12,2016,R,Holiday,Action,Horror,Science Fiction,,,,
0.0,2014-01-18,0.0,Alive Inside,1,2014,PG,Winter,Documentary,,,,,,
0.0,2014-04-30,0.0,Bridge and Tunnel,4,2014,,Spring,,,,,,,
0.0,2013-12-24,0.0,Gamer Age,12,2013,,Holiday,Documentary,History,,,,,
0.0,2013-07-01,0.0,Out of Reach,7,2013,,Summer,Drama,,,,,,
0.0,2013-08-07,0.0,The Major,8,2013,,Summer,Action,Crime,Drama,,,,
0.0,2013-02-22,0.0,Nawang Gombu - Heart of a Tiger,2,2013,,Winter,Documentary,,,,,,
0.0,2013-12-14,0.0,Avenues,12,2013,,Holiday,Drama,,,,,,
0.0,2015-01-01,0.0,The Black Sea,1,2015,,Winter,Drama,Thriller,,,,,
0.0,2013-09-05,0.0,Fat,9,2013,,Fall,,,,,,,
0.0,2014-03-09,0.0,At the Devil's Door,3,2014,R,Spring,Horror,,,,,,
0.0,2014-11-04,0.0,La gravedad del púgil,11,2014,,Holiday,Crime,Thriller,,,,,
0.0,2017-04-14,0.0,The Outcasts,4,2017,PG-13,Spring,Comedy,,,,,,
0.0,2016-02-18,551760.0,Viral,2,2016,R,Winter,Drama,Horror,Science Fiction,,,,
0.0,2015-10-16,0.0,Dancin' It's On,10,2015,,Fall,Drama,Romance,,,,,
1000000.0,2013-03-01,0.0,An Easter Bunny Puppy,3,2013,,Spring,Family,,,,,,
0.0,2013-12-24,81170000.0,Police Story 2013,12,2013,PG-13,Holiday,Action,Crime,Drama,Thriller,,,
0.0,2016-10-16,0.0,Burst Theory,10,2016,,Fall,,,,,,,
0.0,2013-07-15,0.0,HENDRIX ON HENDRIX,7,2013,,Summer,,,,,,,
0.0,2014-12-10,0.0,Shadows on the Wall,12,2014,,Holiday,Horror,Science Fiction,,,,,
0.0,2012-01-01,0.0,Dignity,1,2012,,Winter,,,,,,,
0.0,2013-08-03,0.0,Rough Cut,8,2013,,Summer,Horror,,,,,,
0.0,2011-03-11,0.0,Hit Man Returns: David Foster & Friends,3,2011,G,Spring,Music,,,,,,
250000.0,2016-10-07,418940.0,Voiceless,10,2016,PG-13,Fall,Drama,,,,,,
30000.0,2013-01-16,0.0,The One and Only June Foray,1,2013,NR,Winter,Documentary,,,,,,
0.0,2012-10-09,0.0,Lady Gaga: On the Edge,10,2012,,Fall,Music,Documentary,,,,,
0.0,2010-01-01,0.0,Justin Bieber - This Is My World,1,2010,,Winter,,,,,,,
0.0,2013-03-23,0.0,Rape Zombie: Lust of the Dead 2,3,2013,,Spring,Horror,Comedy,,,,,
0.0,2014-12-20,0.0,Starship Apocalypse,12,2014,,Holiday,Action,Science Fiction,,,,,
0.0,2013-01-01,0.0,Bury My Heart with Tonawanda,1,2013,,Winter,,,,,,,
0.0,2009-10-15,0.0,Destination Forks: The Real World of Twilight,10,2009,PG,Fall,Documentary,,,,,,
0.0,2013-10-28,0.0,Copiii: The 1st Entry,10,2013,,Fall,Horror,,,,,,
200.0,2012-12-21,0.0,Tagus Ranch Massacre,12,2012,,Holiday,,,,,,,
0.0,2013-01-31,7000.0,Chosen,1,2013,,Winter,Thriller,,,,,,
0.0,2020-04-29,0.0,Caretakers,4,2020,,Spring,Thriller,,,,,,
450.0,2014-04-03,0.0,A Cry from Within,4,2014,,Spring,Thriller,Horror,Mystery,,,,
0.0,2013-12-06,0.0,Lenny Cooke,12,2013,,Holiday,Documentary,,,,,,
0.0,2014-10-01,0.0,Medal of Honor: The History,10,2014,,Fall,,,,,,,
0.0,2013-02-08,0.0,Los Wild Ones,2,2013,,Winter,,,,,,,
12000.0,2013-10-01,0.0,Wet Behind the Ears,10,2013,,Fall,Comedy,,,,,,
45000.0,2013-02-25,0.0,It Was Rape,2,2013,,Winter,,,,,,,
15000.0,2017-10-13,0.0,Terror in Woods Creek,10,2017,,Fall,,,,,,,
0.0,2013-10-25,0.0,Grand Deception,10,2013,,Fall,Documentary,War,,,,,
0.0,2014-03-08,0.0,Loaded,3,2014,,Spring,Comedy,Drama,,,,,
0.0,2014-11-01,0.0,Predatory Lender,11,2014,,Holiday,Comedy,Horror,Crime,,,,
0.0,2015-10-02,0.0,Manhattan Romance,10,2015,,Fall,Romance,Comedy,Drama,,,,
0.0,2015-12-08,0.0,Werewolves in Heat,12,2015,,Holiday,Horror,Comedy,,,,,
150000.0,2013-01-07,0.0,FrackNation,1,2013,,Winter,Documentary,,,,,,
5112027.0,2013-11-06,5586646.0,The French Minister,11,2013,,Holiday,Comedy,,,,,,
0.0,2013-08-13,0.0,The Poltergeist of Borley Forest,8,2013,,Summer,Horror,,,,,,
0.0,2013-03-11,0.0,Soap Life,3,2013,,Spring,,,,,,,
0.0,2014-01-18,0.0,I Play with the Phrase Each Other,1,2014,,Winter,,,,,,,
10000.0,2012-06-28,0.0,Ruben's Place,6,2012,NR,Summer,Drama,Family,,,,,
0.0,2014-11-24,0.0,A Film About Coffee,11,2014,,Holiday,Documentary,,,,,,
47000000.0,2013-12-13,53396354.0,A Madea Christmas,12,2013,PG-13,Holiday,Comedy,Drama,,,,,
0.0,2014-05-06,0.0,The Last Straight Man,5,2014,NR,Summer,Drama,Comedy,Romance,,,,
0.0,2013-11-12,0.0,JFK Remembered: 50 Years Later,11,2013,,Holiday,Documentary,,,,,,
0.0,2013-07-03,32230907.0,Kevin Hart: Let Me Explain,7,2013,,Summer,Comedy,Documentary,,,,,
0.0,2015-04-14,0.0,Classroom 6,4,2015,,Spring,Horror,,,,,,
0.0,2013-01-18,0.0,Celal ile Ceren,1,2013,,Winter,Comedy,Romance,,,,,
0.0,2012-10-18,0.0,Design Is One,10,2012,,Fall,Documentary,,,,,,
0.0,2015-06-12,0.0,A Beautiful Now,6,2015,,Summer,Drama,,,,,,
0.0,2014-06-01,0.0,"Us, Naked: Trixie & Monkey",6,2014,NR,Summer,Documentary,Comedy,,,,,
0.0,2010-06-24,0.0,Staring Into the Sun,6,2010,,Summer,,,,,,,
10000000.0,2013-12-31,0.0,Force of Execution,12,2013,R,Holiday,Action,Crime,,,,,
0.0,2013-06-13,0.0,Schwestern,6,2013,,Summer,Drama,,,,,,
0.0,2010-01-20,0.0,Thamizh Padam,1,2010,,Winter,Comedy,,,,,,
0.0,2012-08-28,0.0,Easy Rider,8,2012,PG,Summer,Documentary,,,,,,
0.0,2014-06-08,0.0,Keeping Rosy,6,2014,,Summer,Thriller,,,,,,
0.0,2016-03-11,0.0,City of Gold,3,2016,,Spring,Documentary,,,,,,
0.0,2013-03-29,0.0,Spooks and Spirits,3,2013,,Spring,Comedy,Family,,,,,
0.0,2019-01-01,0.0,Pickaxe,1,2019,NR,Winter,Horror,,,,,,
0.0,2012-10-09,0.0,First Cousin Once Removed,10,2012,,Fall,Documentary,,,,,,
0.0,2012-05-20,0.0,Along Recovery,5,2012,,Summer,,,,,,,
0.0,2013-09-20,0.0,Phata Poster Nikhla Hero,9,2013,,Fall,Action,Comedy,,,,,
0.0,2012-12-01,0.0,Broken Orbit,12,2012,,Holiday,,,,,,,
0.0,2014-03-08,0.0,Victoriana,3,2014,,Spring,Drama,,,,,,
0.0,2017-02-28,0.0,Sidewalk Traffic,2,2017,,Winter,Drama,Comedy,,,,,
1.0,2012-10-25,0.0,Deadly Obsession,10,2012,,Fall,Horror,,,,,,
0.0,2015-01-01,0.0,Graduation Day,1,2015,,Winter,,,,,,,
0.0,2013-06-08,0.0,"Home, James",6,2013,,Summer,Romance,Drama,,,,,
0.0,2013-08-20,0.0,Thalaivaa,8,2013,,Summer,Action,Drama,Thriller,,,,
0.0,2018-09-04,0.0,The Big Take,9,2018,,Fall,Thriller,,,,,,
0.0,2013-06-21,0.0,Amateur History,6,2013,,Summer,,,,,,,
0.0,2013-01-11,0.0,Army of Frankensteins,1,2013,,Winter,Comedy,Adventure,Horror,,,,
0.0,2017-09-14,0.0,Leatherface,9,2017,,Fall,Horror,Thriller,Mystery,,,,
0.0,2013-08-09,0.0,Jug Face,8,2013,R,Summer,Horror,Thriller,Drama,,,,
0.0,2013-03-15,0.0,Mindless Behavior: All Around the World,3,2013,G,Spring,Documentary,,,,,,
0.0,2014-01-19,0.0,Crimes Against Humanity,1,2014,,Winter,Comedy,,,,,,
0.0,2015-09-07,0.0,A House Is Not a Home,9,2015,,Fall,Horror,Thriller,,,,,
0.0,2012-09-18,0.0,Michael Jackson: Live at Wembley 7.16.1988,9,2012,,Fall,Music,,,,,,
0.0,2014-05-19,0.0,Cruisin',5,2014,,Summer,,,,,,,
0.0,2012-01-01,0.0,Sister Italy,1,2012,,Winter,,,,,,,
0.0,2013-06-01,0.0,Bleeding Hearts,6,2013,,Summer,Horror,,,,,,
0.0,2013-03-14,0.0,Bayou Maharajah: The Tragic Genius of James Booker,3,2013,,Spring,Documentary,,,,,,
0.0,2013-03-19,0.0,24 Hour Love,3,2013,,Spring,Drama,Romance,,,,,
0.0,2013-06-27,0.0,"Never Before, Never Again: Behind the Scenes of Asssscat",6,2013,,Summer,Documentary,,,,,,
0.0,2015-10-30,0.0,Scream at the Devil,10,2015,,Fall,Thriller,Mystery,,,,,
0.0,2013-01-01,0.0,Knuckle Jack,1,2013,,Winter,,,,,,,
0.0,2013-03-04,0.0,Getting Go: The Go Doc Project,3,2013,,Spring,Drama,,,,,,
0.0,2014-07-21,0.0,Hunting the Legend,7,2014,,Summer,Thriller,Horror,Mystery,,,,
1300000.0,2013-03-30,0.0,Love Triangle,3,2013,,Spring,Drama,Romance,Thriller,,,,
0.0,2014-03-25,0.0,Echo of the Mountain,3,2014,,Spring,,,,,,,
0.0,2014-04-20,126150.0,Boulevard,4,2014,R,Spring,Drama,,,,,,
0.0,2013-03-23,0.0,Frankenstein's Hungry Dead,3,2013,,Spring,Horror,,,,,,
40000.0,2014-10-31,0.0,The Presence,10,2014,,Fall,Horror,,,,,,
0.0,2013-12-14,0.0,Fly Me to Minami,12,2013,,Holiday,,,,,,,
0.0,2013-08-01,0.0,To Fool a Thief,8,2013,,Summer,Romance,Comedy,Crime,,,,
0.0,2013-04-22,0.0,Living on One Dollar,4,2013,NR,Spring,Drama,Documentary,Adventure,,,,
0.0,2015-10-16,0.0,Homemakers,10,2015,,Fall,,,,,,,
0.0,2013-09-07,0.0,Seventy-Nine,9,2013,,Fall,Action,Thriller,Science Fiction,Mystery,Horror,,
45000000.0,2014-07-16,86165646.0,Step Up All In,7,2014,PG-13,Summer,Romance,Drama,Music,,,,
0.0,2013-01-01,0.0,Night Terrors,1,2013,,Winter,Comedy,Horror,,,,,
0.0,2013-09-24,0.0,Red Reign: The Bloody Harvest of China's Prisoners,9,2013,,Fall,,,,,,,
0.0,2013-01-11,0.0,Sep,1,2013,,Winter,Action,Thriller,,,,,
0.0,2016-09-05,0.0,Can I Get a Witness Protection?,9,2016,,Fall,Comedy,,,,,,
0.0,2012-01-01,0.0,9/11: Explosive Evidence: Experts Speak Out,1,2012,,Winter,Documentary,,,,,,
0.0,2012-01-12,0.0,Marriage Material,1,2012,,Winter,,,,,,,
0.0,2014-02-02,0.0,Ticket to the Circus,2,2014,,Winter,Romance,Adventure,Crime,,,,
0.0,2014-05-20,0.0,Bloodmarsh Krackoon,5,2014,,Summer,Comedy,Horror,,,,,
0.0,2013-01-01,0.0,Midlife,1,2013,,Winter,,,,,,,
0.0,2014-09-12,0.0,The Murders of Brandywine Theater,9,2014,,Fall,Horror,,,,,,
0.0,2013-01-27,0.0,The Island of Saint Matthews,1,2013,,Winter,Documentary,,,,,,
0.0,2012-12-12,0.0,Triple Fisher: The Lethal Lolitas of Long Island,12,2012,,Holiday,,,,,,,
0.0,2013-03-12,0.0,"Grow Up, Tony Phillips",3,2013,,Spring,,,,,,,
0.0,2013-02-14,0.0,Barbie in the Pink Shoes,2,2013,G,Winter,Animation,Family,,,,,
10.0,2014-03-21,0.0,Time to Kill,3,2014,NR,Spring,Action,Horror,Comedy,,,,
0.0,2013-10-09,0.0,To Jennifer,10,2013,,Fall,Horror,Thriller,,,,,
0.0,2013-10-10,0.0,House of Forbidden Secrets,10,2013,NR,Fall,Horror,,,,,,
0.0,2017-03-09,0.0,Uncertain,3,2017,,Spring,Documentary,,,,,,
0.0,2017-10-01,0.0,The Ascent,10,2017,,Fall,Thriller,Crime,,,,,
500000.0,2015-03-27,0.0,Breakdowns,3,2015,,Spring,Comedy,Family,Mystery,,,,
0.0,2013-06-03,0.0,Birthday Cake,6,2013,,Summer,,,,,,,
0.0,2015-05-22,0.0,(Dis)Honesty: The Truth About Lies,5,2015,,Summer,Documentary,,,,,,
0.0,2014-09-19,0.0,Pump,9,2014,PG,Fall,Documentary,,,,,,
0.0,2013-01-01,0.0,Gravedigger,1,2013,,Winter,,,,,,,
10.0,2012-05-07,0.0,Earth,5,2012,,Summer,Documentary,,,,,,
0.0,2012-03-08,0.0,Sharks (in 3D),3,2012,,Spring,Documentary,,,,,,
0.0,2014-01-08,0.0,We Cause Scenes,1,2014,,Winter,,,,,,,
0.0,2014-10-17,0.0,Dig Two Graves,10,2014,,Fall,Mystery,Thriller,Fantasy,,,,
0.0,2013-02-05,0.0,Caught on Tape,2,2013,R,Winter,,,,,,,
